Time,L_IMU_Ang,R_IMU_Ang,L_IMU_Vel,R_IMU_Vel,L_Cmd,R_Cmd,L_Action,R_Action
376.776,-16.381,-24.316,108.702,-125.976,5.448,-7.310,-0.252,0.093
376.786,-15.282,-25.512,109.914,-119.594,5.539,-7.015,-0.249,0.073
376.796,-14.238,-26.635,104.418,-112.351,5.241,-6.670,-0.240,0.053
376.806,-13.183,-27.685,105.514,-105.003,5.329,-6.323,-0.236,0.031
376.816,-12.056,-28.662,112.626,-97.611,5.767,-5.977,-0.237,0.009
376.826,-10.927,-29.565,112.954,-90.341,5.821,-5.631,-0.230,-0.011
376.836,-9.798,-30.394,112.910,-82.885,5.864,-5.276,-0.221,-0.032
376.846,-8.673,-31.147,112.455,-75.307,5.890,-4.914,-0.210,-0.053
376.856,-7.605,-31.824,106.833,-67.669,5.631,-4.542,-0.192,-0.073
376.866,-6.543,-32.423,106.160,-59.974,5.634,-4.153,-0.183,-0.090
376.876,-5.492,-32.947,105.137,-52.361,5.626,-3.756,-0.172,-0.105
376.886,-4.413,-33.396,107.845,-44.909,5.816,-3.362,-0.168,-0.118
376.896,-3.357,-33.777,105.694,-38.049,5.755,-3.001,-0.153,-0.131
376.906,-2.328,-34.095,102.881,-31.835,5.663,-2.674,-0.137,-0.142
376.916,-1.334,-34.356,99.357,-26.123,5.536,-2.375,-0.119,-0.153
376.926,-0.384,-34.566,95.021,-20.972,5.367,-2.108,-0.099,-0.163
376.936,0.519,-34.727,90.270,-16.105,5.176,-1.856,-0.079,-0.172
376.946,1.373,-34.841,85.455,-11.372,4.981,-1.609,-0.058,-0.181
376.956,2.146,-34.907,77.309,-6.629,4.622,-1.364,-0.030,-0.191
376.966,2.840,-34.929,69.379,-2.178,4.269,-1.135,-0.002,-0.200
376.976,3.444,-34.908,60.334,2.079,3.852,-0.919,0.026,-0.209
376.986,3.949,-34.850,50.588,5.737,3.390,-0.737,0.054,-0.218
376.996,4.354,-34.768,40.423,8.252,2.887,-0.621,0.078,-0.226
377.006,4.738,-34.666,38.402,10.202,2.802,-0.513,0.087,-0.228
377.016,5.020,-34.542,28.215,12.411,2.282,-0.411,0.108,-0.235
377.026,5.102,-34.392,8.237,14.976,1.220,-0.316,0.142,-0.248
377.036,5.085,-34.217,-1.678,17.551,0.682,-0.197,0.157,-0.256
377.046,4.972,-34.011,-11.317,20.573,0.154,-0.050,0.170,-0.264
377.056,4.765,-33.767,-20.721,24.406,-0.365,0.144,0.183,-0.272
377.066,4.467,-33.478,-29.792,28.871,-0.870,0.376,0.194,-0.281
377.076,4.184,-33.134,-28.303,34.431,-0.762,0.702,0.197,-0.284
377.086,3.812,-32.736,-37.160,39.741,-1.256,0.982,0.207,-0.294
377.096,3.242,-32.283,-57.000,45.335,-2.396,1.245,0.224,-0.311
377.106,2.587,-31.777,-65.521,50.594,-2.886,1.525,0.231,-0.319
377.116,1.851,-31.224,-73.588,55.287,-3.359,1.776,0.236,-0.327
377.126,1.039,-30.629,-81.279,59.472,-3.816,1.999,0.240,-0.334
377.136,0.266,-29.996,-77.216,63.310,-3.581,2.234,0.237,-0.334
377.146,-0.578,-29.325,-84.451,67.121,-4.017,2.436,0.239,-0.341
377.156,-1.503,-28.605,-92.478,72.004,-4.497,2.697,0.242,-0.349
377.166,-2.630,-27.836,-112.766,76.918,-5.714,2.933,0.249,-0.363
377.176,-3.702,-27.105,-107.127,73.073,-5.439,2.740,0.234,-0.354
377.186,-4.846,-26.242,-114.405,86.365,-5.828,3.477,0.246,-0.371
377.196,-6.173,-25.341,-132.745,90.067,-6.945,3.657,0.249,-0.380
377.206,-7.541,-24.408,-136.792,93.337,-7.212,3.843,0.246,-0.383
377.216,-8.841,-23.443,-129.952,96.443,-6.826,4.041,0.239,-0.382
377.226,-10.183,-22.447,-134.276,99.613,-7.109,4.222,0.235,-0.385
377.236,-11.663,-21.419,-147.942,102.790,-7.958,4.390,0.234,-0.391
377.246,-13.165,-20.443,-150.186,97.650,-8.176,4.120,0.218,-0.381
377.256,-14.683,-19.348,-151.850,109.467,-8.248,4.783,0.225,-0.394
377.266,-16.218,-18.225,-153.486,112.261,-8.379,4.951,0.218,-0.395
377.276,-17.759,-17.084,-154.051,114.173,-8.452,5.074,0.211,-0.394
377.286,-19.222,-15.924,-146.349,115.935,-8.030,5.203,0.200,-0.390
377.296,-20.676,-14.752,-145.403,117.197,-8.018,5.299,0.191,-0.387
377.307,-22.154,-13.572,-147.774,117.984,-8.208,5.364,0.182,-0.383
377.318,-23.596,-12.388,-144.230,118.485,-8.048,5.426,0.170,-0.377
377.326,-24.989,-11.262,-139.271,112.560,-7.850,5.144,0.149,-0.360
377.336,-26.322,-10.129,-133.269,113.277,-7.539,5.224,0.137,-0.353
377.346,-27.586,-8.934,-126.468,119.561,-7.143,5.606,0.132,-0.354
377.356,-28.788,-7.798,-120.145,113.583,-6.865,5.333,0.110,-0.335
377.366,-29.908,-6.663,-112.022,113.479,-6.439,5.380,0.095,-0.325
377.376,-30.927,-5.482,-101.862,118.105,-5.863,5.686,0.085,-0.320
377.386,-31.862,-4.314,-93.500,116.786,-5.440,5.675,0.066,-0.306
377.396,-32.711,-3.164,-84.953,114.957,-5.011,5.639,0.046,-0.291
377.406,-33.472,-2.036,-76.063,112.890,-4.566,5.594,0.026,-0.274
377.416,-34.143,-0.930,-67.124,110.596,-4.119,5.542,0.005,-0.256
377.426,-34.781,0.151,-63.768,108.032,-3.991,5.457,-0.011,-0.242
377.436,-35.331,1.203,-55.004,105.268,-3.558,5.380,-0.033,-0.223
377.446,-35.735,2.226,-40.389,102.256,-2.799,5.308,-0.061,-0.200
377.456,-36.058,3.214,-32.299,98.764,-2.409,5.187,-0.083,-0.181
377.466,-36.305,4.160,-24.752,94.622,-2.049,5.032,-0.104,-0.161
377.476,-36.484,5.059,-17.883,89.891,-1.724,4.842,-0.124,-0.141
377.486,-36.654,5.909,-16.989,85.040,-1.730,4.629,-0.136,-0.124
377.496,-36.765,6.665,-11.141,75.624,-1.482,4.203,-0.159,-0.093
377.506,-36.822,7.334,-5.723,66.872,-1.245,3.806,-0.178,-0.064
377.516,-36.782,7.905,4.067,57.101,-0.759,3.363,-0.202,-0.032
377.526,-36.701,8.369,8.121,46.391,-0.575,2.836,-0.215,-0.005
377.536,-36.584,8.718,11.697,34.925,-0.408,2.259,-0.226,0.021
377.546,-36.438,8.948,14.573,22.961,-0.278,1.647,-0.235,0.046
377.556,-36.266,9.059,17.168,11.102,-0.159,1.016,-0.244,0.066
377.566,-36.103,9.055,16.309,-0.385,-0.246,0.384,-0.250,0.081
377.576,-35.914,8.942,18.872,-11.297,-0.127,-0.221,-0.258,0.095
377.586,-35.647,8.726,26.745,-21.581,0.317,-0.785,-0.267,0.109
377.596,-35.335,8.412,31.231,-31.378,0.562,-1.334,-0.273,0.121
377.606,-34.971,8.002,36.343,-41.071,0.848,-1.878,-0.279,0.131
377.616,-34.551,7.495,42.024,-50.635,1.172,-2.420,-0.284,0.141
377.626,-34.076,7.014,47.449,-48.103,1.518,-2.269,-0.282,0.140
377.636,-33.626,6.314,45.076,-70.005,1.319,-3.555,-0.293,0.153
377.646,-33.126,5.524,49.991,-79.002,1.606,-4.081,-0.296,0.159
377.656,-32.517,4.647,60.867,-87.714,2.263,-4.578,-0.299,0.167
377.666,-31.881,3.690,63.619,-95.688,2.427,-5.056,-0.300,0.170
377.676,-31.205,2.646,67.607,-104.444,2.667,-5.579,-0.301,0.173
377.686,-30.491,1.513,71.395,-113.284,2.895,-6.109,-0.302,0.176
377.696,-29.748,0.301,74.335,-121.216,3.076,-6.590,-0.302,0.178
377.706,-29.041,-0.987,70.618,-128.750,2.849,-7.069,-0.302,0.175
377.716,-28.308,-2.342,73.294,-135.579,3.018,-7.485,-0.301,0.176
377.726,-27.495,-3.759,81.303,-141.626,3.519,-7.839,-0.300,0.180
377.736,-26.663,-5.221,83.280,-146.191,3.653,-8.123,-0.297,0.180
377.746,-25.809,-6.719,85.378,-149.840,3.799,-8.351,-0.294,0.179
377.756,-24.930,-8.142,87.866,-142.348,3.992,-7.907,-0.286,0.175
377.766,-24.026,-9.707,90.421,-156.434,4.144,-8.767,-0.287,0.177
377.776,-23.167,-11.289,85.900,-158.171,3.887,-8.908,-0.283,0.171
377.786,-22.284,-12.878,88.334,-158.969,4.057,-8.971,-0.279,0.168
377.796,-21.307,-14.466,97.706,-158.766,4.653,-8.955,-0.275,0.168
377.806,-20.311,-16.042,99.604,-157.639,4.796,-8.911,-0.270,0.163
377.816,-19.296,-17.598,101.408,-155.552,4.932,-8.816,-0.265,0.156
377.826,-18.266,-19.121,103.012,-152.279,5.055,-8.658,-0.260,0.148
377.836,-17.222,-20.602,104.398,-148.126,5.163,-8.456,-0.256,0.137
377.846,-16.231,-22.033,99.178,-143.164,4.868,-8.223,-0.250,0.122
377.856,-15.224,-23.406,100.674,-137.242,4.978,-7.936,-0.247,0.107
377.866,-14.134,-24.706,108.989,-129.968,5.490,-7.582,-0.247,0.088
377.876,-13.034,-25.925,109.966,-121.986,5.568,-7.200,-0.244,0.065
377.886,-11.927,-27.065,110.730,-113.992,5.636,-6.820,-0.239,0.043
377.896,-10.817,-28.123,111.016,-105.793,5.680,-6.426,-0.234,0.020
377.906,-9.709,-29.096,110.739,-97.290,5.701,-6.010,-0.227,-0.001
377.916,-8.657,-29.980,105.202,-88.388,5.441,-5.574,-0.210,-0.024
377.926,-7.612,-30.772,104.584,-79.244,5.469,-5.129,-0.197,-0.048
377.936,-6.538,-31.470,107.374,-69.789,5.676,-4.664,-0.190,-0.072
377.946,-5.483,-32.074,105.439,-60.367,5.616,-4.181,-0.178,-0.091
377.956,-4.452,-32.590,103.133,-51.608,5.547,-3.722,-0.163,-0.108
377.966,-3.448,-33.021,100.366,-43.040,5.458,-3.270,-0.147,-0.123
377.976,-2.478,-33.371,97.078,-35.010,5.348,-2.844,-0.129,-0.137
377.986,-1.555,-33.650,92.224,-27.931,5.158,-2.473,-0.107,-0.150
377.996,-0.665,-33.873,89.014,-22.278,5.047,-2.176,-0.089,-0.160
378.006,0.177,-34.053,84.261,-18.060,4.851,-1.962,-0.070,-0.170
378.016,0.966,-34.201,78.894,-14.740,4.620,-1.800,-0.050,-0.178
378.026,1.695,-34.318,72.835,-11.778,4.351,-1.658,-0.029,-0.186
378.036,2.355,-34.430,66.007,-11.189,4.030,-1.649,-0.009,-0.192
378.046,2.941,-34.477,58.587,-4.615,3.706,-1.296,0.018,-0.202
378.056,3.497,-34.475,55.657,0.120,3.599,-1.036,0.033,-0.209
378.066,3.907,-34.422,40.982,5.333,2.879,-0.780,0.070,-0.222
378.076,4.222,-34.322,31.462,9.982,2.413,-0.537,0.094,-0.231
378.086,4.437,-34.190,21.567,13.246,1.909,-0.373,0.116,-0.238
378.096,4.642,-34.037,20.488,15.303,1.868,-0.255,0.121,-0.240
378.106,4.653,-33.868,1.117,16.845,0.815,-0.222,0.149,-0.252
378.116,4.566,-33.708,-8.689,16.003,0.254,-0.300,0.158,-0.257
378.126,4.484,-33.505,-8.255,20.366,0.301,-0.044,0.162,-0.260
378.136,4.405,-33.278,-7.842,22.644,0.333,0.092,0.163,-0.261
378.146,4.026,-33.063,-37.992,21.512,-1.409,-0.063,0.187,-0.278
378.156,3.665,-32.769,-36.092,29.362,-1.264,0.394,0.193,-0.284
378.166,3.103,-32.431,-56.205,33.854,-2.425,0.593,0.209,-0.299
378.176,2.454,-32.043,-64.848,38.808,-2.921,0.855,0.216,-0.308
378.186,1.720,-31.607,-73.444,43.542,-3.423,1.106,0.222,-0.316
378.196,1.022,-31.126,-69.772,48.094,-3.203,1.379,0.221,-0.318
378.206,0.132,-30.602,-88.942,52.473,-4.339,1.583,0.230,-0.331
378.216,-0.832,-30.036,-96.443,56.551,-4.791,1.800,0.232,-0.338
378.226,-1.748,-29.428,-91.621,60.783,-4.509,2.057,0.229,-0.339
378.236,-2.886,-28.782,-113.764,64.637,-5.840,2.230,0.236,-0.352
378.246,-4.101,-28.096,-121.534,68.629,-6.317,2.445,0.236,-0.358
378.256,-5.388,-27.355,-128.641,74.042,-6.749,2.742,0.238,-0.365
378.266,-6.610,-26.563,-122.209,79.238,-6.371,3.054,0.234,-0.367
378.276,-7.771,-25.729,-116.098,83.379,-6.019,3.309,0.229,-0.367
378.286,-9.251,-24.858,-148.086,87.148,-7.957,3.471,0.236,-0.381
378.296,-10.773,-23.952,-152.108,90.536,-8.225,3.666,0.232,-0.384
378.306,-12.333,-23.015,-156.038,93.754,-8.489,3.852,0.228,-0.387
378.316,-13.918,-22.044,-158.536,97.032,-8.667,4.044,0.223,-0.389
378.326,-15.424,-21.037,-150.609,100.722,-8.215,4.274,0.216,-0.388
378.336,-16.946,-19.995,-152.197,104.228,-8.337,4.481,0.211,-0.390
378.346,-18.545,-18.924,-159.831,107.119,-8.827,4.646,0.207,-0.393
378.356,-20.137,-17.824,-159.255,109.948,-8.825,4.820,0.200,-0.393
378.366,-21.714,-16.780,-157.692,104.450,-8.822,4.550,0.182,-0.379
378.376,-23.257,-15.637,-154.257,114.279,-8.600,5.113,0.184,-0.388
378.386,-24.750,-14.480,-149.318,115.706,-8.350,5.227,0.173,-0.383
378.396,-26.168,-13.312,-141.852,116.787,-7.952,5.328,0.160,-0.376
378.406,-27.530,-12.137,-136.160,117.540,-7.661,5.409,0.148,-0.369
378.416,-28.834,-10.958,-130.368,117.870,-7.366,5.470,0.136,-0.361
378.426,-30.054,-9.781,-121.982,117.662,-6.923,5.509,0.121,-0.350
378.436,-31.185,-8.612,-113.192,116.942,-6.464,5.525,0.104,-0.338
378.446,-32.227,-7.501,-104.126,111.095,-6.028,5.273,0.079,-0.317
378.456,-33.178,-6.397,-95.130,110.347,-5.563,5.294,0.061,-0.303
378.466,-34.082,-5.268,-90.373,112.987,-5.316,5.480,0.052,-0.298
378.476,-34.894,-4.161,-81.240,110.661,-4.858,5.421,0.031,-0.282
378.486,-35.552,-3.110,-65.752,105.128,-4.063,5.224,-0.001,-0.253
378.496,-36.101,-2.056,-54.967,105.337,-3.492,5.307,-0.020,-0.239
378.506,-36.541,-1.056,-43.979,100.070,-2.955,5.106,-0.048,-0.214
378.516,-36.882,-0.065,-34.117,99.077,-2.449,5.117,-0.069,-0.199
378.526,-37.143,0.876,-26.094,94.123,-2.073,4.923,-0.092,-0.177
378.536,-37.391,1.788,-24.789,91.120,-2.049,4.804,-0.104,-0.164
378.546,-37.573,2.649,-18.166,86.124,-1.739,4.599,-0.124,-0.143
378.556,-37.656,3.452,-8.277,80.335,-1.247,4.365,-0.147,-0.118
378.566,-37.692,4.190,-3.606,73.819,-1.042,4.079,-0.164,-0.095
378.576,-37.678,4.855,1.381,66.502,-0.819,3.750,-0.181,-0.071
378.586,-37.614,5.440,6.393,58.426,-0.594,3.379,-0.198,-0.045
378.596,-37.553,5.932,6.074,49.187,-0.666,2.925,-0.208,-0.022
378.606,-37.392,6.319,16.070,38.790,-0.126,2.416,-0.224,0.005
378.616,-37.240,6.598,15.266,27.842,-0.211,1.857,-0.231,0.028
378.626,-36.991,6.862,24.830,26.450,0.345,1.803,-0.237,0.034
378.636,-36.715,6.917,27.599,5.489,0.455,0.696,-0.250,0.071
378.646,-36.419,6.871,29.652,-4.673,0.552,0.144,-0.256,0.086
378.656,-36.100,6.731,31.932,-13.915,0.668,-0.365,-0.260,0.099
378.666,-35.753,6.505,34.702,-22.612,0.815,-0.849,-0.265,0.109
378.676,-35.423,6.194,32.967,-31.150,0.689,-1.339,-0.269,0.117
378.686,-35.059,5.796,36.400,-39.755,0.878,-1.825,-0.274,0.126
378.696,-34.573,5.315,48.560,-48.149,1.598,-2.282,-0.280,0.138
378.706,-34.027,4.749,54.674,-56.536,1.955,-2.755,-0.284,0.147
378.716,-33.429,4.102,59.768,-64.750,2.253,-3.224,-0.287,0.154
378.726,-32.787,3.487,64.141,-61.513,2.542,-3.037,-0.283,0.152
378.736,-32.105,2.678,68.212,-80.904,2.754,-4.169,-0.291,0.165
378.746,-31.457,1.799,64.801,-87.873,2.542,-4.600,-0.291,0.164
378.756,-30.760,0.839,69.746,-95.976,2.842,-5.079,-0.292,0.169
378.766,-29.948,-0.200,81.228,-103.949,3.545,-5.534,-0.293,0.176
378.776,-29.101,-1.312,84.637,-111.166,3.757,-5.968,-0.293,0.178
378.786,-28.227,-2.488,87.464,-117.555,3.936,-6.355,-0.292,0.180
378.796,-27.327,-3.717,89.930,-122.911,4.097,-6.683,-0.290,0.180
378.806,-26.408,-4.994,91.915,-127.724,4.229,-6.983,-0.289,0.180
378.816,-25.535,-6.314,87.319,-131.967,3.957,-7.268,-0.286,0.175
378.826,-24.640,-7.671,89.518,-135.724,4.104,-7.506,-0.284,0.174
378.836,-23.647,-9.060,99.324,-138.880,4.720,-7.690,-0.282,0.176
378.846,-22.630,-10.473,101.691,-141.384,4.882,-7.857,-0.279,0.174
378.856,-21.595,-11.906,103.501,-143.296,5.012,-7.990,-0.275,0.170
378.866,-20.546,-13.351,104.890,-144.509,5.117,-8.089,-0.271,0.166
378.876,-19.489,-14.798,105.688,-144.672,5.188,-8.129,-0.267,0.160
378.886,-18.485,-16.173,100.404,-137.438,4.897,-7.750,-0.260,0.146
378.896,-17.531,-17.595,95.383,-142.239,4.605,-8.075,-0.256,0.140
378.906,-16.511,-18.988,102.012,-139.329,5.027,-7.935,-0.254,0.132
378.916,-15.430,-20.344,108.090,-135.604,5.405,-7.768,-0.253,0.120
378.926,-14.347,-21.656,108.316,-131.213,5.433,-7.568,-0.250,0.106
378.936,-13.264,-22.917,108.256,-126.053,5.452,-7.331,-0.246,0.089
378.946,-12.186,-24.118,107.870,-120.135,5.452,-7.060,-0.241,0.071
378.956,-11.114,-25.257,107.146,-113.854,5.433,-6.770,-0.236,0.051
378.966,-10.096,-26.335,101.788,-107.776,5.149,-6.487,-0.226,0.033
378.976,-9.045,-27.351,105.158,-101.646,5.376,-6.201,-0.223,0.014
378.986,-8.005,-28.301,103.993,-94.998,5.355,-5.887,-0.213,-0.005
378.996,-6.980,-29.180,102.446,-87.914,5.323,-5.554,-0.200,-0.026
379.006,-6.007,-29.983,97.324,-80.305,5.100,-5.190,-0.181,-0.047
379.016,-5.021,-30.707,98.637,-72.362,5.233,-4.808,-0.171,-0.069
379.026,-4.084,-31.350,93.706,-64.294,5.022,-4.411,-0.152,-0.089
379.036,-3.168,-31.914,91.575,-56.438,4.962,-4.012,-0.138,-0.106
379.046,-2.298,-32.450,86.996,-53.616,4.762,-3.891,-0.121,-0.117
379.056,-1.416,-32.960,88.194,-50.935,4.863,-3.762,-0.116,-0.124
379.066,-0.578,-33.444,83.784,-48.388,4.674,-3.652,-0.099,-0.133
379.076,0.219,-33.903,79.705,-45.969,4.502,-3.547,-0.083,-0.142
379.086,0.963,-34.340,74.401,-43.670,4.266,-3.450,-0.065,-0.151
379.096,1.670,-34.538,70.681,-19.761,4.205,-2.121,-0.031,-0.180
379.106,2.341,-34.631,67.147,-9.380,4.100,-1.546,-0.009,-0.193
379.116,2.878,-34.667,53.655,-3.610,3.458,-1.256,0.029,-0.207
379.126,3.330,-34.647,45.177,2.064,3.065,-0.958,0.055,-0.217
379.136,3.690,-34.577,36.052,6.987,2.626,-0.701,0.080,-0.226
379.146,3.953,-34.467,26.312,11.004,2.139,-0.494,0.103,-0.235
379.156,4.203,-34.323,24.996,14.382,2.095,-0.301,0.110,-0.238
379.166,4.353,-34.151,14.985,17.206,1.577,-0.161,0.131,-0.245
379.176,4.403,-33.953,5.007,19.834,1.046,-0.038,0.147,-0.252
379.186,4.257,-33.725,-14.662,22.770,-0.046,0.070,0.172,-0.267
379.196,4.016,-33.464,-24.009,26.081,-0.568,0.234,0.183,-0.275
379.206,3.788,-33.167,-22.808,29.748,-0.487,0.452,0.184,-0.277
379.216,3.362,-32.830,-42.624,33.699,-1.621,0.619,0.202,-0.292
379.226,2.851,-32.451,-51.122,37.919,-2.108,0.838,0.209,-0.300
379.236,2.365,-32.024,-48.566,42.642,-1.949,1.119,0.210,-0.302
379.246,1.796,-31.552,-56.905,47.239,-2.427,1.361,0.217,-0.311
379.256,1.256,-31.038,-54.059,51.332,-2.258,1.609,0.216,-0.312
379.266,0.400,-30.487,-85.579,55.165,-4.118,1.745,0.233,-0.332
379.276,-0.525,-29.900,-92.478,58.724,-4.537,1.934,0.234,-0.338
379.286,-1.530,-29.342,-100.461,55.787,-5.063,1.758,0.227,-0.337
379.296,-2.614,-28.812,-108.457,52.998,-5.590,1.592,0.221,-0.336
379.306,-3.645,-28.308,-103.034,50.348,-5.316,1.463,0.208,-0.329
379.316,-4.623,-27.675,-97.882,63.321,-4.961,2.207,0.216,-0.340
379.326,-5.915,-26.992,-129.161,68.258,-6.834,2.425,0.227,-0.357
379.336,-7.142,-26.184,-122.703,80.803,-6.408,3.145,0.233,-0.368
379.346,-8.532,-25.417,-139.007,76.762,-7.455,2.904,0.225,-0.367
379.356,-9.958,-24.454,-142.549,96.243,-7.586,3.988,0.242,-0.390
379.366,-11.312,-23.465,-135.421,98.901,-7.187,4.162,0.234,-0.388
379.376,-12.703,-22.449,-139.115,101.619,-7.438,4.321,0.229,-0.390
379.386,-14.025,-21.402,-132.159,104.668,-7.049,4.517,0.221,-0.388
379.396,-15.473,-20.322,-144.887,108.059,-7.837,4.698,0.221,-0.394
379.406,-16.850,-19.204,-137.643,111.802,-7.428,4.934,0.213,-0.393
379.416,-18.420,-18.055,-157.018,114.864,-8.620,5.089,0.214,-0.400
379.426,-19.978,-16.876,-155.841,117.882,-8.581,5.275,0.207,-0.400
379.436,-21.504,-15.677,-152.553,119.926,-8.422,5.417,0.198,-0.397
379.446,-22.953,-14.461,-144.926,121.565,-8.010,5.547,0.187,-0.391
379.456,-24.330,-13.235,-137.680,122.628,-7.626,5.647,0.174,-0.384
379.466,-25.680,-12.002,-135.025,123.363,-7.517,5.721,0.163,-0.378
379.476,-26.947,-10.766,-126.708,123.512,-7.077,5.778,0.148,-0.369
379.486,-28.151,-9.536,-120.373,123.049,-6.758,5.798,0.134,-0.359
379.496,-29.262,-8.316,-111.141,121.950,-6.275,5.793,0.117,-0.346
379.506,-30.318,-7.114,-105.584,120.220,-6.013,5.748,0.100,-0.334
379.516,-31.295,-5.935,-97.668,117.944,-5.619,5.682,0.082,-0.319
379.526,-32.190,-4.784,-89.544,115.068,-5.222,5.589,0.061,-0.302
379.536,-32.955,-3.667,-76.497,111.677,-4.548,5.487,0.034,-0.281
379.546,-33.630,-2.587,-67.509,108.071,-4.108,5.364,0.012,-0.261
379.556,-34.212,-1.544,-58.118,104.260,-3.646,5.235,-0.012,-0.240
379.566,-34.702,-0.554,-49.005,99.047,-3.211,5.033,-0.037,-0.216
379.576,-35.108,0.410,-40.595,96.374,-2.795,4.955,-0.058,-0.198
379.586,-35.493,1.330,-38.565,91.940,-2.747,4.766,-0.074,-0.181
379.596,-35.860,2.198,-36.637,86.876,-2.708,4.545,-0.089,-0.163
379.606,-36.057,3.011,-19.781,81.269,-1.835,4.345,-0.123,-0.134
379.616,-36.198,3.762,-14.095,75.118,-1.580,4.080,-0.142,-0.111
379.626,-36.286,4.445,-8.749,68.259,-1.341,3.777,-0.160,-0.087
379.636,-36.369,5.093,-8.311,64.846,-1.351,3.628,-0.168,-0.075
379.646,-36.352,5.615,1.745,52.155,-0.870,3.040,-0.195,-0.036
379.656,-36.335,6.110,1.657,49.547,-0.898,2.922,-0.200,-0.027
379.666,-36.273,6.431,6.189,32.046,-0.713,2.046,-0.219,0.014
379.676,-36.109,6.643,16.371,21.270,-0.152,1.511,-0.233,0.040
379.686,-35.904,6.746,20.497,10.237,0.060,0.935,-0.241,0.061
379.696,-35.668,6.843,23.674,9.725,0.248,0.911,-0.242,0.062
379.706,-35.408,6.729,25.979,-11.443,0.325,-0.244,-0.256,0.092
379.716,-35.119,6.519,28.937,-20.951,0.479,-0.773,-0.261,0.104
379.726,-34.844,6.218,27.490,-30.066,0.369,-1.296,-0.265,0.112
379.736,-34.528,5.933,31.609,-28.562,0.628,-1.206,-0.264,0.111
379.746,-34.166,5.557,36.153,-37.571,0.882,-1.712,-0.270,0.121
379.756,-33.678,4.982,48.820,-57.473,1.599,-2.824,-0.283,0.145
379.766,-33.133,4.324,54.454,-65.833,1.928,-3.302,-0.286,0.152
379.776,-32.533,3.584,60.053,-74.050,2.259,-3.776,-0.289,0.159
379.786,-31.886,2.768,64.631,-81.581,2.534,-4.219,-0.291,0.163
379.796,-31.272,1.884,61.400,-88.351,2.334,-4.639,-0.291,0.163
379.806,-30.689,0.921,58.330,-96.348,2.141,-5.133,-0.292,0.162
379.816,-30.000,-0.123,68.954,-104.329,2.790,-5.591,-0.293,0.169
379.826,-29.198,-1.241,80.173,-111.802,3.479,-6.017,-0.294,0.176
379.836,-28.366,-2.303,83.141,-106.212,3.695,-5.690,-0.287,0.173
379.846,-27.511,-3.554,85.575,-125.099,3.820,-6.825,-0.292,0.179
379.856,-26.637,-4.851,87.339,-129.775,3.940,-7.115,-0.290,0.179
379.866,-25.808,-6.195,82.972,-134.355,3.683,-7.419,-0.287,0.174
379.876,-24.961,-7.578,84.701,-138.267,3.800,-7.667,-0.285,0.173
379.886,-24.025,-8.990,93.540,-141.268,4.357,-7.843,-0.283,0.175
379.896,-23.059,-10.423,96.663,-143.296,4.566,-7.979,-0.280,0.173
379.906,-22.065,-11.868,99.356,-144.426,4.751,-8.063,-0.276,0.170
379.916,-21.049,-13.316,101.611,-144.813,4.911,-8.107,-0.272,0.166
379.926,-20.015,-14.762,103.425,-144.631,5.044,-8.123,-0.268,0.160
379.936,-19.032,-16.198,98.253,-143.634,4.752,-8.108,-0.262,0.151
379.946,-18.034,-17.616,99.823,-141.808,4.869,-8.034,-0.258,0.143
379.956,-16.959,-18.964,107.493,-134.718,5.353,-7.665,-0.256,0.130
379.966,-15.875,-20.326,108.436,-136.277,5.421,-7.799,-0.254,0.122
379.976,-14.783,-21.646,109.111,-131.935,5.475,-7.601,-0.252,0.108
379.986,-13.685,-22.912,109.808,-126.684,5.538,-7.359,-0.248,0.092
379.996,-12.583,-24.117,110.250,-120.459,5.586,-7.072,-0.244,0.072
380.006,-11.536,-25.261,104.738,-114.436,5.288,-6.793,-0.235,0.054
380.016,-10.484,-26.321,105.131,-105.913,5.337,-6.379,-0.230,0.031
380.026,-9.378,-27.305,110.642,-98.448,5.687,-6.024,-0.228,0.010
380.036,-8.279,-28.214,109.888,-90.861,5.686,-5.659,-0.219,-0.010
380.046,-7.192,-29.042,108.706,-82.857,5.674,-5.273,-0.207,-0.032
380.056,-6.122,-29.785,107.006,-74.292,5.641,-4.857,-0.192,-0.055
380.066,-5.074,-30.441,104.814,-65.607,5.573,-4.426,-0.179,-0.076
380.076,-4.078,-31.008,99.574,-56.668,5.349,-3.973,-0.159,-0.095
380.086,-3.132,-31.484,94.595,-47.600,5.144,-3.499,-0.139,-0.112
380.096,-2.206,-31.872,92.584,-38.821,5.100,-3.032,-0.123,-0.127
380.106,-1.327,-32.178,87.955,-30.562,4.926,-2.597,-0.100,-0.142
380.116,-0.431,-32.407,89.518,-22.937,5.065,-2.178,-0.092,-0.153
380.126,0.411,-32.566,84.245,-15.912,4.854,-1.806,-0.069,-0.165
380.136,1.192,-32.662,78.083,-9.541,4.597,-1.472,-0.044,-0.177
380.146,1.934,-32.700,74.179,-3.818,4.452,-1.165,-0.025,-0.186
380.156,2.607,-32.683,67.284,1.729,4.153,-0.870,0.000,-0.195
380.166,3.144,-32.613,53.757,6.971,3.504,-0.611,0.037,-0.208
380.176,3.583,-32.495,43.873,11.786,3.031,-0.363,0.065,-0.218
380.186,3.917,-32.333,33.412,16.168,2.517,-0.139,0.091,-0.227
