Time,L_IMU_Ang,R_IMU_Ang,L_IMU_Vel,R_IMU_Vel,L_Cmd,R_Cmd,L_Action,R_Action
201.818,-19.709,4.069,1.090,-0.132,0.897,2.017,0.166,0.405
201.828,-19.702,4.066,0.761,-0.263,0.878,2.014,0.166,0.406
201.838,-19.694,4.062,0.723,-0.387,0.876,2.008,0.166,0.406
201.848,-19.692,4.057,0.275,-0.478,0.849,2.009,0.166,0.408
201.858,-19.691,4.052,0.041,-0.536,0.835,2.008,0.166,0.408
201.868,-19.693,4.046,-0.153,-0.592,0.823,2.008,0.166,0.409
201.878,-19.696,4.040,-0.310,-0.617,0.813,2.008,0.166,0.409
201.888,-19.701,4.034,-0.459,-0.614,0.804,2.011,0.166,0.410
201.898,-19.706,4.028,-0.574,-0.611,0.797,2.012,0.166,0.410
201.908,-19.712,4.022,-0.545,-0.580,0.798,2.013,0.166,0.410
201.918,-19.718,4.016,-0.655,-0.551,0.791,2.017,0.166,0.410
201.928,-19.725,4.011,-0.650,-0.523,0.791,2.018,0.166,0.410
201.938,-19.730,4.007,-0.562,-0.470,0.796,2.020,0.166,0.410
201.948,-19.735,4.003,-0.424,-0.391,0.804,2.022,0.166,0.409
201.958,-19.737,4.000,-0.238,-0.289,0.815,2.026,0.166,0.409
201.968,-19.737,3.998,-0.007,-0.165,0.829,2.029,0.166,0.408
201.978,-19.737,3.998,-0.006,0.008,0.827,2.039,0.165,0.408
201.988,-19.731,4.000,0.653,0.172,0.866,2.038,0.165,0.406
201.998,-19.720,4.003,1.060,0.356,0.890,2.042,0.165,0.404
202.008,-19.706,4.009,1.446,0.558,0.912,2.048,0.164,0.403
202.018,-19.687,4.016,1.896,0.722,0.938,2.050,0.164,0.401
202.028,-19.663,4.025,2.323,0.878,0.963,2.052,0.164,0.400
202.038,-19.636,4.035,2.756,1.027,0.988,2.053,0.163,0.398
202.048,-19.610,4.046,2.618,1.113,0.977,2.059,0.163,0.398
202.058,-19.574,4.058,3.559,1.194,1.035,2.049,0.163,0.395
202.068,-19.536,4.071,3.820,1.217,1.050,2.046,0.163,0.394
202.078,-19.495,4.082,4.041,1.156,1.063,2.038,0.163,0.393
202.088,-19.457,4.094,3.839,1.153,1.050,2.040,0.163,0.394
202.098,-19.414,4.105,4.334,1.096,1.080,2.028,0.163,0.392
202.108,-19.373,4.115,4.117,1.013,1.067,2.025,0.163,0.393
202.118,-19.333,4.123,3.911,0.825,1.055,2.017,0.163,0.393
202.128,-19.293,4.131,4.045,0.784,1.062,2.011,0.163,0.393
202.138,-19.250,4.138,4.282,0.690,1.077,2.001,0.163,0.392
202.148,-19.206,4.144,4.370,0.601,1.082,1.993,0.163,0.391
202.158,-19.165,4.149,4.152,0.488,1.069,1.989,0.163,0.392
202.168,-19.125,4.152,3.972,0.381,1.058,1.984,0.163,0.392
202.178,-19.087,4.155,3.773,0.307,1.045,1.981,0.162,0.392
202.188,-19.052,4.157,3.585,0.155,1.034,1.974,0.162,0.393
202.198,-19.016,4.158,3.515,0.065,1.029,1.968,0.162,0.393
202.208,-18.983,4.157,3.312,-0.021,1.016,1.965,0.162,0.393
202.218,-18.952,4.156,3.091,-0.102,1.003,1.962,0.162,0.394
202.228,-18.923,4.155,2.909,-0.125,0.990,1.962,0.162,0.394
202.238,-18.896,4.154,2.764,-0.146,0.981,1.962,0.162,0.394
202.248,-18.871,4.152,2.461,-0.139,0.961,1.966,0.162,0.395
202.258,-18.848,4.151,2.338,-0.104,0.952,1.968,0.162,0.395
202.268,-18.827,4.151,2.111,-0.017,0.936,1.975,0.161,0.395
202.278,-18.807,4.152,2.006,0.121,0.927,1.983,0.161,0.395
202.288,-18.787,4.155,1.933,0.280,0.921,1.992,0.160,0.395
202.298,-18.768,4.159,1.891,0.431,0.916,2.000,0.160,0.395
202.308,-18.750,4.165,1.879,0.602,0.913,2.009,0.159,0.394
202.318,-18.730,4.173,1.922,0.764,0.913,2.017,0.159,0.394
202.328,-18.712,4.182,1.826,0.918,0.905,2.026,0.158,0.394
202.338,-18.692,4.193,2.037,1.037,0.916,2.029,0.158,0.393
202.348,-18.671,4.204,2.100,1.150,0.918,2.034,0.158,0.393
202.358,-18.648,4.216,2.270,1.230,0.928,2.035,0.158,0.392
202.368,-18.624,4.229,2.403,1.251,0.935,2.034,0.157,0.391
202.378,-18.601,4.241,2.283,1.188,0.928,2.032,0.157,0.392
202.388,-18.577,4.252,2.389,1.156,0.934,2.028,0.157,0.391
202.398,-18.552,4.263,2.489,1.071,0.941,2.021,0.157,0.391
202.408,-18.526,4.273,2.612,0.990,0.949,2.014,0.158,0.391
202.418,-18.501,4.282,2.509,0.913,0.942,2.011,0.158,0.391
202.428,-18.478,4.290,2.356,0.785,0.934,2.005,0.158,0.391
202.438,-18.456,4.297,2.156,0.691,0.921,2.002,0.158,0.392
202.448,-18.437,4.303,1.938,0.574,0.908,1.998,0.158,0.393
202.458,-18.420,4.307,1.649,0.435,0.891,1.994,0.158,0.393
202.468,-18.404,4.310,1.566,0.304,0.887,1.988,0.158,0.394
202.478,-18.394,4.312,1.049,0.151,0.856,1.986,0.158,0.395
202.488,-18.387,4.312,0.721,0.006,0.836,1.982,0.158,0.396
202.498,-18.383,4.310,0.411,-0.159,0.818,1.977,0.159,0.397
202.508,-18.382,4.307,0.088,-0.288,0.799,1.975,0.159,0.398
202.518,-18.384,4.303,-0.246,-0.439,0.780,1.971,0.159,0.400
202.528,-18.387,4.297,-0.234,-0.554,0.782,1.965,0.159,0.400
202.538,-18.392,4.290,-0.552,-0.691,0.764,1.961,0.160,0.401
202.548,-18.404,4.282,-1.183,-0.821,0.725,1.963,0.160,0.403
202.558,-18.415,4.272,-1.124,-0.973,0.731,1.954,0.160,0.403
202.568,-18.429,4.262,-1.397,-1.061,0.715,1.953,0.160,0.404
202.578,-18.448,4.250,-1.932,-1.146,0.682,1.956,0.160,0.405
202.588,-18.469,4.239,-2.082,-1.171,0.673,1.957,0.160,0.406
202.598,-18.491,4.227,-2.198,-1.167,0.666,1.959,0.160,0.406
202.608,-18.512,4.216,-2.088,-1.136,0.674,1.960,0.161,0.406
202.618,-18.534,4.205,-2.176,-1.079,0.668,1.965,0.160,0.406
202.628,-18.556,4.195,-2.232,-0.998,0.664,1.970,0.160,0.406
202.638,-18.578,4.186,-2.148,-0.921,0.669,1.974,0.160,0.406
202.648,-18.598,4.177,-2.040,-0.820,0.675,1.979,0.160,0.406
202.658,-18.617,4.170,-1.911,-0.724,0.683,1.983,0.160,0.405
202.668,-18.634,4.164,-1.678,-0.605,0.697,1.987,0.160,0.405
202.678,-18.650,4.159,-1.594,-0.492,0.702,1.992,0.160,0.405
202.688,-18.661,4.155,-1.130,-0.385,0.730,1.992,0.160,0.403
202.698,-18.669,4.152,-0.799,-0.284,0.751,1.994,0.160,0.402
202.708,-18.674,4.151,-0.484,-0.187,0.770,1.995,0.160,0.401
202.718,-18.676,4.150,-0.185,-0.095,0.788,1.996,0.160,0.400
202.728,-18.678,4.150,-0.176,-0.008,0.787,2.000,0.160,0.400
202.738,-18.679,4.150,-0.167,0.047,0.787,2.003,0.160,0.400
202.748,-18.673,4.151,0.665,0.100,0.839,1.995,0.160,0.398
202.758,-18.664,4.152,0.852,0.150,0.850,1.994,0.160,0.397
202.768,-18.654,4.155,1.001,0.225,0.859,1.996,0.159,0.396
202.778,-18.643,4.157,1.089,0.268,0.863,1.997,0.159,0.396
202.788,-18.633,4.161,1.034,0.337,0.859,2.001,0.159,0.396
202.798,-18.622,4.165,1.120,0.375,0.863,2.002,0.159,0.396
202.808,-18.609,4.169,1.229,0.411,0.870,2.002,0.159,0.395
202.818,-18.598,4.173,1.167,0.446,0.865,2.004,0.159,0.395
202.828,-18.586,4.178,1.191,0.478,0.866,2.005,0.158,0.395
202.838,-18.574,4.183,1.159,0.509,0.863,2.007,0.158,0.395
202.848,-18.563,4.188,1.129,0.511,0.861,2.007,0.158,0.395
202.858,-18.552,4.194,1.072,0.541,0.857,2.009,0.158,0.395
202.868,-18.542,4.199,1.046,0.541,0.855,2.009,0.158,0.395
202.878,-18.532,4.204,0.994,0.542,0.851,2.010,0.158,0.395
202.888,-18.522,4.209,0.944,0.515,0.848,2.009,0.158,0.395
202.898,-18.513,4.214,0.897,0.461,0.846,2.007,0.158,0.396
202.908,-18.505,4.218,0.879,0.411,0.845,2.004,0.158,0.396
202.918,-18.496,4.222,0.835,0.390,0.842,2.003,0.158,0.396
202.928,-18.488,4.226,0.794,0.343,0.840,2.001,0.158,0.396
202.938,-18.481,4.229,0.727,0.299,0.836,1.999,0.158,0.396
202.948,-18.475,4.231,0.635,0.284,0.830,1.999,0.158,0.396
202.958,-18.469,4.232,0.604,0.077,0.830,1.988,0.159,0.397
202.968,-18.466,4.232,0.299,-0.036,0.812,1.986,0.159,0.398
203.128,-18.467,4.230,-0.101,-0.227,0.789,1.981,0.159,0.399
203.138,-18.468,4.227,-0.096,-0.216,0.789,1.982,0.159,0.399
203.148,-18.469,4.226,-0.091,-0.177,0.789,1.984,0.159,0.399
203.158,-18.535,4.226,-6.596,-0.004,0.373,2.079,0.156,0.416
203.168,-18.597,4.227,-6.266,0.189,0.394,2.088,0.156,0.415
203.279,-18.683,4.235,-8.617,0.756,0.239,2.151,0.154,0.421
203.289,-19.051,4.242,-36.805,0.718,-1.840,2.360,0.086,0.463
203.299,-19.401,4.249,-34.965,0.682,-1.675,2.371,0.096,0.466
203.396,-19.798,4.257,-39.671,0.786,-2.071,2.390,0.075,0.468
203.406,-20.175,4.264,-37.688,0.746,-1.893,2.402,0.087,0.471
203.549,-20.867,4.269,-69.229,0.462,-4.617,2.332,-0.069,0.461
203.559,-21.574,4.273,-70.684,0.439,-4.738,2.357,-0.075,0.466
203.569,-22.223,4.278,-64.953,0.417,-4.220,2.391,-0.042,0.473
203.579,-22.840,4.277,-61.705,-0.098,-3.922,2.398,-0.023,0.481
203.589,-23.401,4.277,-56.011,0.044,-3.417,2.440,0.008,0.488
203.599,-23.907,4.279,-50.628,0.179,-2.938,2.479,0.037,0.494
203.609,-24.345,4.282,-43.812,0.280,-2.339,2.509,0.073,0.498
203.619,-24.761,4.284,-41.622,0.266,-2.144,2.526,0.085,0.502
203.629,-25.141,4.287,-37.975,0.253,-1.822,2.541,0.104,0.505
203.639,-25.502,4.290,-36.076,0.350,-1.655,2.560,0.114,0.508
203.649,-25.816,4.294,-31.443,0.332,-1.249,2.571,0.138,0.510
203.659,-26.115,4.304,-29.871,1.085,-1.119,2.620,0.145,0.511
203.669,-26.364,4.316,-24.917,1.140,-0.728,2.610,0.162,0.508
203.679,-26.576,4.327,-21.227,1.166,-0.463,2.588,0.169,0.503
203.689,-26.753,4.337,-17.693,0.998,-0.208,2.554,0.177,0.498
203.699,-26.897,4.345,-14.419,0.783,0.028,2.518,0.184,0.494
203.709,-27.010,4.353,-11.226,0.744,0.255,2.490,0.190,0.489
203.719,-27.116,4.360,-10.665,0.707,0.297,2.486,0.191,0.489
203.729,-27.166,4.366,-4.941,0.671,0.687,2.428,0.198,0.477
203.739,-27.182,4.374,-1.672,0.720,0.896,2.394,0.200,0.470
203.749,-27.162,4.381,2.037,0.684,1.133,2.347,0.201,0.461
203.759,-27.143,4.388,1.935,0.705,1.126,2.349,0.201,0.461
203.769,-27.040,4.391,10.243,0.340,1.652,2.219,0.204,0.440
203.779,-26.895,4.385,14.537,-0.556,1.926,2.103,0.206,0.428
203.789,-26.702,4.380,19.276,-0.528,2.217,2.029,0.205,0.412
203.799,-26.467,4.268,23.476,-11.186,2.586,1.344,0.227,0.407
203.809,-26.205,4.162,26.202,-10.627,2.743,1.317,0.225,0.394
203.819,-25.907,4.061,29.808,-10.095,2.955,1.268,0.223,0.378
203.829,-25.624,3.913,28.318,-14.809,2.904,1.001,0.231,0.383
203.839,-25.251,3.712,37.312,-20.111,3.510,0.488,0.242,0.346
203.849,-24.897,3.449,35.446,-26.329,3.451,0.134,0.253,0.352
203.859,-24.518,3.026,37.821,-42.234,3.738,-0.903,0.281,0.341
203.869,-24.125,2.529,39.363,-49.680,3.887,-1.428,0.292,0.327
203.879,-23.675,1.955,44.948,-57.468,4.271,-2.143,0.300,0.281
203.889,-23.208,1.303,46.711,-65.224,4.417,-2.784,0.307,0.248
203.899,-22.727,0.573,48.138,-72.977,4.540,-3.425,0.314,0.216
203.909,-22.227,-0.229,49.988,-80.177,4.681,-4.063,0.319,0.177
203.919,-21.706,-1.095,52.131,-86.550,4.829,-4.672,0.322,0.134
203.929,-21.210,-2.015,49.524,-92.055,4.694,-5.008,0.328,0.134
203.939,-20.636,-3.110,57.430,-109.535,5.235,-6.674,0.338,0.017
203.949,-20.031,-4.151,60.464,-104.058,5.341,-6.533,0.322,-0.022
203.959,-19.402,-5.261,62.934,-110.968,5.497,-7.229,0.323,-0.076
203.969,-18.752,-6.431,65.005,-117.010,5.622,-7.852,0.322,-0.126
203.979,-18.088,-7.654,66.424,-122.338,5.706,-8.399,0.321,-0.170
203.989,-17.417,-8.924,67.113,-126.960,5.743,-8.868,0.320,-0.207
203.999,-16.744,-10.233,67.273,-130.939,5.746,-9.271,0.319,-0.238
204.009,-16.073,-11.671,67.041,-143.811,5.772,-10.308,0.327,-0.287
204.019,-15.410,-13.037,66.353,-136.620,5.673,-9.852,0.316,-0.284
204.029,-14.755,-14.425,65.507,-138.716,5.616,-10.057,0.315,-0.299
204.039,-14.112,-15.742,64.292,-131.780,5.483,-9.593,0.303,-0.292
204.049,-13.486,-16.994,62.560,-125.191,5.321,-9.125,0.292,-0.280
204.059,-12.892,-18.269,59.432,-127.446,5.134,-9.236,0.293,-0.274
204.069,-12.292,-19.633,60.004,-136.372,5.212,-9.987,0.302,-0.314
204.079,-11.702,-21.097,59.008,-146.445,5.221,-10.749,0.316,-0.342
204.089,-11.119,-22.488,58.310,-139.123,5.124,-10.242,0.305,-0.331
204.099,-10.540,-23.846,57.894,-135.764,5.098,-9.986,0.305,-0.322
204.109,-9.963,-25.156,57.664,-131.064,5.076,-9.627,0.304,-0.308
204.119,-9.415,-26.407,54.780,-125.087,4.859,-9.081,0.296,-0.272
204.129,-8.895,-27.594,52.041,-118.641,4.637,-8.507,0.285,-0.237
204.139,-8.303,-28.718,59.245,-112.379,5.074,-8.239,0.284,-0.261
204.149,-7.703,-29.768,59.990,-105.002,5.055,-7.683,0.271,-0.241
204.159,-7.097,-30.765,60.534,-99.752,5.046,-7.265,0.262,-0.222
204.169,-6.488,-31.700,60.913,-93.474,5.011,-6.772,0.250,-0.201
204.179,-5.876,-32.570,61.218,-87.042,4.963,-6.267,0.237,-0.179
204.189,-5.260,-33.370,61.590,-79.943,4.907,-5.719,0.221,-0.157
204.199,-4.642,-34.094,61.834,-72.431,4.833,-5.143,0.203,-0.135
204.209,-4.018,-34.782,62.341,-68.809,4.832,-4.843,0.197,-0.119
204.219,-3.389,-35.300,62.931,-51.773,4.635,-3.616,0.150,-0.084
204.229,-2.754,-35.792,63.520,-49.184,4.644,-3.382,0.145,-0.069
204.239,-2.150,-36.259,60.344,-46.725,4.402,-3.085,0.136,-0.040
204.249,-1.511,-36.600,63.946,-34.062,4.482,-2.221,0.107,-0.024
204.259,-0.877,-36.923,63.358,-32.359,4.435,-2.039,0.105,-0.008
204.269,-0.275,-37.176,60.190,-25.303,4.165,-1.479,0.090,0.016
204.279,0.330,-37.306,60.587,-12.996,4.084,-0.667,0.069,0.027
204.289,0.906,-37.373,57.557,-6.716,3.863,-0.216,0.062,0.040
204.299,1.467,-37.385,56.080,-1.216,3.743,0.166,0.057,0.048
204.309,1.999,-37.353,53.194,3.266,3.549,0.494,0.053,0.058
204.319,2.500,-37.281,50.095,7.195,3.345,0.787,0.051,0.069
204.329,2.966,-37.174,46.683,10.653,3.127,1.049,0.049,0.078
204.339,3.395,-37.033,42.839,14.158,2.893,1.317,0.050,0.089
204.349,3.782,-36.854,38.719,17.872,2.640,1.591,0.050,0.098
204.359,4.125,-36.571,34.339,28.322,2.337,2.260,0.044,0.103
204.369,4.420,-36.302,29.463,26.906,2.066,2.210,0.050,0.110
204.379,4.660,-35.976,23.980,32.564,1.727,2.572,0.049,0.113
204.389,4.840,-35.592,18.057,38.379,1.372,2.915,0.052,0.109
204.399,4.960,-35.173,11.908,41.899,1.014,3.121,0.056,0.107
204.409,5.012,-34.775,5.215,39.804,0.642,3.010,0.064,0.111
204.419,4.996,-34.270,-1.555,50.530,0.226,3.586,0.064,0.093
204.429,4.981,-33.734,-1.477,53.579,0.223,3.742,0.063,0.087
204.439,4.817,-33.177,-16.455,55.762,-0.647,3.819,0.074,0.076
204.449,4.577,-32.611,-23.954,56.544,-1.092,3.837,0.077,0.070
204.459,4.264,-32.044,-31.298,56.711,-1.533,3.827,0.080,0.066
204.469,3.879,-31.473,-38.522,57.061,-1.986,3.809,0.078,0.058
204.479,3.513,-30.905,-36.596,56.790,-1.886,3.811,0.074,0.061
204.489,2.983,-30.307,-53.059,59.883,-2.929,3.870,0.069,0.035
204.499,2.478,-29.704,-50.406,60.267,-2.795,3.924,0.063,0.041
204.509,1.817,-29.131,-66.178,57.254,-3.848,3.771,0.047,0.048
204.519,1.095,-28.551,-72.125,58.072,-4.278,3.831,0.034,0.050
204.529,0.309,-27.959,-78.598,59.178,-4.774,3.901,0.015,0.050
204.539,-0.545,-27.356,-85.490,60.284,-5.324,3.970,-0.010,0.050
204.549,-1.462,-26.738,-91.707,61.774,-5.847,4.071,-0.038,0.052
204.559,-2.434,-26.107,-97.147,63.108,-6.346,4.157,-0.070,0.053
204.569,-3.453,-25.426,-101.930,68.164,-6.791,4.378,-0.100,0.034
204.579,-4.520,-24.778,-106.639,64.756,-7.258,4.275,-0.135,0.056
204.589,-5.631,-24.121,-111.140,65.748,-7.701,4.334,-0.169,0.055
204.599,-6.785,-23.450,-115.443,67.103,-8.145,4.405,-0.204,0.053
204.609,-7.981,-22.764,-119.559,68.526,-8.574,4.478,-0.239,0.050
204.619,-9.215,-22.069,-123.386,69.550,-8.975,4.536,-0.272,0.049
204.629,-10.484,-21.319,-126.940,74.998,-9.356,4.783,-0.305,0.031
204.639,-11.781,-20.566,-129.629,75.286,-9.668,4.824,-0.334,0.036
204.649,-13.102,-19.851,-132.156,71.522,-9.897,4.729,-0.348,0.063
204.659,-14.448,-19.134,-134.557,71.708,-10.105,4.824,-0.360,0.080
204.669,-15.809,-18.414,-136.151,71.968,-10.238,4.936,-0.367,0.099
204.679,-17.180,-17.693,-137.062,72.133,-10.308,5.056,-0.370,0.121
204.689,-18.554,-16.970,-137.432,72.289,-10.323,5.176,-0.369,0.143
204.699,-19.924,-16.249,-136.960,72.108,-10.260,5.285,-0.362,0.167
204.709,-21.273,-15.499,-134.946,74.929,-10.125,5.510,-0.360,0.177
204.719,-22.589,-14.788,-131.605,71.183,-9.769,5.465,-0.330,0.214
204.729,-23.870,-14.084,-128.073,70.370,-9.458,5.521,-0.311,0.236
204.739,-25.105,-13.392,-123.510,69.214,-9.069,5.545,-0.290,0.255
204.749,-26.286,-12.711,-118.048,68.115,-8.610,5.570,-0.265,0.273
204.759,-27.397,-12.036,-111.185,67.429,-8.045,5.613,-0.237,0.290
204.769,-28.443,-11.396,-104.527,64.057,-7.461,5.517,-0.202,0.313
204.779,-29.427,-10.697,-98.421,69.836,-7.048,5.863,-0.195,0.311
204.789,-30.344,-10.034,-91.715,66.344,-6.460,5.753,-0.160,0.332
204.799,-31.188,-9.373,-84.383,66.103,-5.873,5.803,-0.133,0.345
204.809,-31.957,-8.714,-76.895,65.846,-5.273,5.850,-0.106,0.357
204.819,-32.645,-8.089,-68.821,62.554,-4.583,5.743,-0.067,0.377
204.829,-33.248,-7.429,-60.271,65.963,-3.939,5.972,-0.044,0.380
204.839,-33.762,-6.734,-51.380,69.504,-3.271,6.205,-0.020,0.383
204.849,-34.183,-6.037,-42.164,69.737,-2.543,6.258,0.012,0.391
204.859,-34.512,-5.374,-32.832,66.250,-1.760,6.106,0.053,0.404
204.869,-34.745,-4.705,-23.335,66.947,-1.075,6.132,0.073,0.400
204.879,-34.883,-4.030,-13.847,67.528,-0.446,6.121,0.082,0.391
204.889,-35.015,-3.388,-13.154,64.151,-0.357,5.955,0.091,0.399
204.899,-34.961,-2.740,5.384,64.761,0.794,5.845,0.092,0.370
204.909,-34.826,-2.022,13.492,71.796,1.202,6.174,0.074,0.349
204.919,-34.698,-1.314,12.817,70.897,1.170,6.149,0.076,0.355
204.929,-34.439,-0.640,25.937,67.353,2.012,5.835,0.082,0.336
204.939,-34.148,0.023,29.089,66.292,2.211,5.754,0.083,0.333
204.949,-33.854,0.671,29.393,64.763,2.243,5.676,0.086,0.336
204.959,-33.560,1.298,29.351,62.706,2.261,5.571,0.090,0.340
204.969,-33.242,1.903,31.866,60.504,2.434,5.428,0.094,0.339
204.979,-32.897,2.474,34.503,57.149,2.628,5.217,0.100,0.338
204.989,-32.519,3.000,37.721,52.589,2.871,4.926,0.109,0.336
204.999,-32.105,3.500,41.411,49.960,3.116,4.736,0.112,0.331
205.009,-31.660,3.947,44.531,44.688,3.357,4.398,0.122,0.328
205.019,-31.194,4.334,46.562,38.745,3.540,4.033,0.133,0.328
205.029,-30.713,4.654,48.107,32.029,3.698,3.615,0.146,0.328
205.039,-30.222,4.901,49.162,24.687,3.837,3.152,0.161,0.326
205.049,-29.723,4.998,49.917,9.665,4.050,2.219,0.194,0.325
205.059,-29.219,5.009,50.388,1.079,4.164,1.672,0.211,0.321
205.069,-28.714,5.019,50.505,1.025,4.159,1.646,0.209,0.317
205.079,-28.207,5.029,50.644,0.974,4.155,1.619,0.206,0.312
205.089,-27.726,4.951,48.112,-7.726,4.094,1.132,0.225,0.322
205.099,-27.210,4.787,51.556,-16.404,4.378,0.493,0.239,0.301
205.109,-26.691,4.538,51.945,-24.949,4.476,-0.073,0.254,0.293
205.119,-26.198,4.109,49.348,-42.901,4.482,-1.133,0.287,0.303
205.129,-25.661,3.602,53.692,-50.698,4.786,-1.852,0.295,0.255
205.139,-25.117,3.020,54.331,-58.188,4.865,-2.430,0.302,0.232
205.149,-24.566,2.371,55.102,-64.919,4.942,-2.975,0.308,0.206
205.159,-24.006,1.659,56.028,-71.177,5.023,-3.505,0.313,0.177
205.169,-23.433,0.889,57.319,-76.984,5.119,-4.033,0.316,0.144
205.179,-22.847,0.065,58.627,-82.418,5.210,-4.544,0.318,0.108
205.189,-22.244,-0.901,60.228,-96.617,5.373,-5.673,0.331,0.058
205.199,-21.625,-1.930,61.941,-102.827,5.484,-6.281,0.332,0.013
205.209,-20.989,-2.906,63.540,-97.686,5.514,-6.098,0.319,-0.014
205.219,-20.340,-3.940,64.950,-103.376,5.602,-6.655,0.319,-0.055
205.229,-19.677,-5.027,66.289,-108.671,5.683,-7.186,0.318,-0.096
205.239,-19.006,-6.157,67.067,-112.988,5.725,-7.626,0.317,-0.131
205.249,-18.331,-7.328,67.559,-117.117,5.749,-8.044,0.316,-0.163
205.259,-17.651,-8.537,67.944,-120.901,5.765,-8.435,0.314,-0.195
205.269,-16.968,-9.874,68.365,-133.753,5.833,-9.487,0.323,-0.247
205.279,-16.283,-11.145,68.489,-127.065,5.774,-9.120,0.310,-0.256
205.289,-15.597,-12.441,68.581,-129.556,5.764,-9.414,0.306,-0.284
205.299,-14.911,-13.759,68.612,-131.812,5.761,-9.665,0.305,-0.306
205.309,-14.259,-15.096,65.182,-133.736,5.556,-9.744,0.307,-0.298
205.319,-13.640,-16.449,61.923,-135.289,5.358,-9.803,0.307,-0.291
205.329,-12.967,-17.882,67.258,-143.301,5.704,-10.694,0.311,-0.370
205.339,-12.306,-19.304,66.120,-142.179,5.620,-10.650,0.308,-0.375
205.349,-11.656,-20.655,65.039,-135.070,5.504,-10.161,0.298,-0.365
205.359,-11.015,-21.990,64.039,-133.507,5.441,-10.043,0.298,-0.361
205.369,-10.387,-23.258,62.842,-126.832,5.330,-9.524,0.290,-0.340
205.379,-9.790,-24.506,59.700,-124.802,5.139,-9.261,0.291,-0.312
205.389,-9.180,-25.724,60.972,-121.831,5.235,-9.070,0.294,-0.310
205.399,-8.576,-26.903,60.451,-117.881,5.196,-8.739,0.293,-0.293
205.409,-7.974,-28.037,60.202,-113.361,5.152,-8.355,0.287,-0.272
205.419,-7.402,-29.114,57.192,-107.693,4.904,-7.815,0.275,-0.234
205.429,-6.801,-30.120,60.100,-100.688,5.031,-7.339,0.264,-0.225
205.439,-6.230,-31.055,57.095,-93.428,4.751,-6.686,0.246,-0.184
205.449,-5.632,-31.913,59.789,-85.846,4.846,-6.166,0.231,-0.174
205.459,-5.033,-32.691,59.848,-77.818,4.754,-5.548,0.212,-0.149
205.469,-4.435,-33.333,59.877,-64.204,4.580,-4.551,0.177,-0.118
205.479,-3.834,-33.888,60.041,-55.418,4.481,-3.899,0.155,-0.096
205.489,-3.233,-34.414,60.115,-52.647,4.455,-3.655,0.149,-0.081
205.499,-2.630,-34.855,60.296,-44.110,4.354,-3.010,0.127,-0.058
205.509,-2.024,-35.211,60.632,-35.560,4.271,-2.375,0.106,-0.036
205.519,-1.419,-35.482,60.512,-27.135,4.182,-1.765,0.090,-0.018
205.529,-0.812,-35.670,60.645,-18.802,4.107,-1.174,0.073,-0.003
205.539,-0.206,-35.701,60.579,-3.113,3.978,-0.119,0.048,0.015
205.549,0.369,-35.661,57.550,4.047,3.755,0.393,0.041,0.029
205.559,0.965,-35.622,59.561,3.844,3.884,0.380,0.042,0.028
205.569,1.549,-35.525,58.478,9.749,3.786,0.785,0.036,0.037
205.579,2.121,-35.380,57.202,14.453,3.687,1.111,0.031,0.044
205.589,2.677,-35.197,55.523,18.317,3.569,1.389,0.029,0.052
205.599,3.211,-34.981,53.406,21.659,3.432,1.636,0.027,0.060
205.609,3.720,-34.683,50.873,29.777,3.248,2.180,0.022,0.069
205.619,4.199,-34.357,47.972,32.627,3.073,2.393,0.023,0.076
205.629,4.644,-34.047,44.475,30.996,2.884,2.325,0.028,0.083
205.639,5.046,-33.703,40.219,34.335,2.628,2.568,0.029,0.090
205.649,5.398,-33.310,35.187,39.293,2.324,2.902,0.031,0.095
205.659,5.693,-32.878,29.527,43.233,1.998,3.149,0.035,0.096
205.669,5.925,-32.415,23.135,46.345,1.635,3.334,0.041,0.095
205.679,6.085,-31.879,16.073,53.586,1.227,3.732,0.047,0.085
205.689,6.169,-31.332,8.320,54.697,0.796,3.781,0.057,0.081
205.699,6.171,-30.812,0.241,51.962,0.344,3.613,0.066,0.081
205.709,6.091,-30.288,-8.038,52.440,-0.130,3.611,0.073,0.075
205.719,5.927,-29.790,-16.370,49.818,-0.612,3.452,0.080,0.075
205.729,5.771,-29.289,-15.552,50.074,-0.572,3.462,0.078,0.075
205.739,5.442,-28.746,-32.984,54.272,-1.601,3.609,0.087,0.052
205.749,5.036,-28.157,-40.591,58.891,-2.079,3.762,0.085,0.026
205.759,4.557,-27.561,-47.900,59.627,-2.548,3.749,0.082,0.014
205.769,4.009,-26.994,-54.761,56.646,-3.020,3.617,0.072,0.024
205.779,3.397,-26.419,-61.169,57.549,-3.470,3.658,0.061,0.021
205.789,2.725,-25.833,-67.284,58.572,-3.911,3.717,0.048,0.021
205.799,1.997,-25.236,-72.791,59.736,-4.344,3.778,0.029,0.018
205.809,1.203,-24.624,-79.369,61.226,-4.864,3.852,0.007,0.015
205.819,0.345,-23.993,-85.810,63.026,-5.394,3.942,-0.020,0.011
205.829,-0.470,-23.346,-81.519,64.736,-5.155,4.109,-0.025,0.023
205.839,-1.455,-22.688,-98.482,65.784,-6.530,4.082,-0.091,0.005
205.849,-2.494,-22.023,-103.885,66.477,-7.060,4.158,-0.130,0.011
205.859,-3.582,-21.349,-108.798,67.438,-7.561,4.215,-0.170,0.011
